Month,Store,Metric,Amount
Aug 2022,CLA,Rent,0.33
Aug 2022,VBP,Rent,2.67
Aug 2022,ADM,Rent,2.62
Aug 2022,SFC,Rent,0.43
Aug 2022,SCK,Rent,0.4
Aug 2022,SES,Rent,0.3
Aug 2022,JIG,Rent,1.45
Aug 2022,GCN,Rent,1.84
Aug 2022,ANN,Rent,1.69
Aug 2022,SKO,Rent,1.42
Aug 2022,IHY,Rent,5.23
Aug 2022,DCH,Rent,0.0
Aug 2022,HAA,Rent,5.32
Aug 2022,SCH,Rent,4.0
Aug 2022,LTP,Rent,1.74
Aug 2022,FSM,Rent,3.38
Aug 2022,GSM,Rent,0.83
Aug 2022,PPM,Rent,1.77
Aug 2022,FLM,Rent,1.9
Aug 2022,ITPL,CAM,0.0
Aug 2022,DIV,CAM,0.14
Aug 2022,IND,CAM,0.0
Aug 2022,DLF,CAM,0.0
Aug 2022,MTP,CAM,0.0
Aug 2022,ETV,CAM,0.0
Aug 2022,ARK,CAM,0.0
Aug 2022,SIG,CAM,0.17
Aug 2022,HSR,CAM,0.0
Aug 2022,SJP,CAM,0.0
Aug 2022,ORW,CAM,1.08
Aug 2022,EST,CAM,0.2
Aug 2022,JPN,CAM,0.0
Aug 2022,PTP,CAM,0.0
Aug 2022,SYH,CAM,0.0
Aug 2022,ETF,CAM,0.0
Aug 2022,ECN,CAM,0.41
Aug 2022,BVG,CAM,0.12
Aug 2022,VBP,CAM,0.47
Aug 2022,ADM,CAM,0.53
Aug 2022,SFC,CAM,0.05
Aug 2022,JIG,CAM,0.09
Aug 2022,GCN,CAM,0.66
Aug 2022,ANN,CAM,0.86
Aug 2022,SKO,CAM,1.03
Aug 2022,IHY,CAM,0.34
Aug 2022,HAA,CAM,0.64
Aug 2022,SCH,CAM,0.5
Aug 2022,LTP,CAM,0.41
Aug 2022,FSM,CAM,0.47
Aug 2022,GSM,CAM,0.24
Aug 2022,PPM,CAM,0.41
Aug 2022,EGL,Aggregator commission,0.02
Aug 2022,ITPL,Aggregator commission,5.88
Aug 2022,KOR,Aggregator commission,4.43
Aug 2022,DIV,Aggregator commission,3.69
Aug 2022,IND,Aggregator commission,5.37
Aug 2022,MAN,Aggregator commission,1.25
Aug 2022,MTP,Aggregator commission,0.02
Aug 2022,VIR,Aggregator commission,3.16
Aug 2022,ARK,Aggregator commission,4.43
Aug 2022,SIG,Aggregator commission,2.4
Aug 2022,HSR,Aggregator commission,7.2
Aug 2022,CVR,Aggregator commission,0.02
Aug 2022,SJP,Aggregator commission,0.02
Aug 2022,ORW,Aggregator commission,1.56
Aug 2022,EST,Aggregator commission,3.79
Aug 2022,JPN,Aggregator commission,4.1
Aug 2022,SYH,Aggregator commission,3.38
Aug 2022,ETF,Aggregator commission,0.02
Aug 2022,GSC,Aggregator commission,0.02
Aug 2022,PRI,Aggregator commission,0.02
Aug 2022,ECN,Aggregator commission,4.05
Aug 2022,KCK,Aggregator commission,4.1
Aug 2022,BVG,Aggregator commission,2.44
Aug 2022,CLA,Aggregator commission,3.42
Aug 2022,VBP,Aggregator commission,3.09
Aug 2022,ADM,Aggregator commission,5.5
Aug 2022,SFC,Aggregator commission,3.53
Aug 2022,SCK,Aggregator commission,3.35
Aug 2022,SES,Aggregator commission,2.13
Aug 2022,JIG,Aggregator commission,1.97
Aug 2022,GCN,Aggregator commission,1.47
Aug 2022,ANN,Aggregator commission,1.46
Aug 2022,SKO,Aggregator commission,1.82
Aug 2022,IHY,Aggregator commission,2.29
Aug 2022,SCH,Aggregator commission,3.92
Aug 2022,LTP,Aggregator commission,1.84
Aug 2022,FSM,Aggregator commission,1.38
Aug 2022,GSM,Aggregator commission,1.87
Aug 2022,PPM,Aggregator commission,2.35
Aug 2022,FLM,Aggregator commission,4.1
Aug 2022,EGL,Marketing & advertisement,0.02
Aug 2022,ITPL,Marketing & advertisement,0.89
Aug 2022,KOR,Marketing & advertisement,0.32
Aug 2022,DIV,Marketing & advertisement,0.42
Aug 2022,IND,Marketing & advertisement,0.69
Aug 2022,MAN,Marketing & advertisement,0.28
Aug 2022,MTP,Marketing & advertisement,0.02
Aug 2022,VIR,Marketing & advertisement,0.43
Aug 2022,ARK,Marketing & advertisement,0.33
Aug 2022,SIG,Marketing & advertisement,0.36
Aug 2022,HSR,Marketing & advertisement,0.66
Aug 2022,CVR,Marketing & advertisement,0.02
Aug 2022,ORW,Marketing & advertisement,2.78
Aug 2022,EST,Marketing & advertisement,0.36
Aug 2022,JPN,Marketing & advertisement,0.6
Aug 2022,SYH,Marketing & advertisement,0.93
Aug 2022,ETF,Marketing & advertisement,0.02
Aug 2022,GSC,Marketing & advertisement,0.02
Aug 2022,ECN,Marketing & advertisement,0.02
Aug 2022,KCK,Marketing & advertisement,0.88
Aug 2022,BVG,Marketing & advertisement,0.81
Aug 2022,CLA,Marketing & advertisement,1.69
Aug 2022,VBP,Marketing & advertisement,1.18
Aug 2022,ADM,Marketing & advertisement,0.96
Aug 2022,SFC,Marketing & advertisement,1.56
Aug 2022,SCK,Marketing & advertisement,1.7
Aug 2022,SES,Marketing & advertisement,1.35
Aug 2022,JIG,Marketing & advertisement,1.7
Aug 2022,GCN,Marketing & advertisement,3.05
Aug 2022,ANN,Marketing & advertisement,1.31
Aug 2022,SKO,Marketing & advertisement,1.75
Aug 2022,IHY,Marketing & advertisement,0.26
Aug 2022,DCH,Marketing & advertisement,0.0
Aug 2022,HAA,Marketing & advertisement,0.26
Aug 2022,SCH,Marketing & advertisement,0.07
Aug 2022,LTP,Marketing & advertisement,1.83
Aug 2022,FSM,Marketing & advertisement,0.43
Aug 2022,GSM,Marketing & advertisement,0.77
Aug 2022,PPM,Marketing & advertisement,1.09
Aug 2022,FLM,Marketing & advertisement,1.13
Aug 2022,EGL,Other opex expenses,0.54
Aug 2022,ITPL,Other opex expenses,1.23
Aug 2022,RMZ,Other opex expenses,0.01
Aug 2022,KOR,Other opex expenses,0.72
Aug 2022,INB,Other opex expenses,0.0
Aug 2022,DIV,Other opex expenses,1.43
Aug 2022,IND,Other opex expenses,1.38
Aug 2022,BAG,Other opex expenses,0.04
Aug 2022,DLF,Other opex expenses,0.0
Aug 2022,MAN,Other opex expenses,0.5
Aug 2022,MTP,Other opex expenses,0.42
Aug 2022,ETV,Other opex expenses,0.0
Aug 2022,VIR,Other opex expenses,2.16
Aug 2022,ARK,Other opex expenses,1.09
Aug 2022,SIG,Other opex expenses,0.6
Aug 2022,HSR,Other opex expenses,1.09
Aug 2022,CVR,Other opex expenses,0.48
Aug 2022,SJP,Other opex expenses,0.04
Aug 2022,ORW,Other opex expenses,0.61
Aug 2022,EST,Other opex expenses,0.65
Aug 2022,ORE,Other opex expenses,0.0
Aug 2022,AUR,Other opex expenses,0.0
Aug 2022,JPN,Other opex expenses,0.93
Aug 2022,JPC,Other opex expenses,0.0
Aug 2022,PTP,Other opex expenses,0.0
Aug 2022,SEC,Other opex expenses,0.0
Aug 2022,SYH,Other opex expenses,1.01
Aug 2022,ETF,Other opex expenses,0.55
Aug 2022,GSC,Other opex expenses,0.38
Aug 2022,PRI,Other opex expenses,0.54
Aug 2022,ECN,Other opex expenses,0.93
Aug 2022,RGA,Other opex expenses,0.02
Aug 2022,MIL,Other opex expenses,0.0
Aug 2022,KCK,Other opex expenses,0.73
Aug 2022,BVG,Other opex expenses,0.77
Aug 2022,CLA,Other opex expenses,0.77
Aug 2022,CTS,Other opex expenses,0.0
Aug 2022,VBP,Other opex expenses,0.83
Aug 2022,ADM,Other opex expenses,0.77
Aug 2022,SFC,Other opex expenses,0.78
Aug 2022,SCK,Other opex expenses,0.69
Aug 2022,SES,Other opex expenses,0.64
Aug 2022,JIG,Other opex expenses,0.62
Aug 2022,GCN,Other opex expenses,0.69
Aug 2022,ANN,Other opex expenses,0.7
Aug 2022,SKO,Other opex expenses,0.91
Aug 2022,IHY,Other opex expenses,1.24
Aug 2022,DCH,Other opex expenses,2.59
Aug 2022,HAA,Other opex expenses,1.13
Aug 2022,SCH,Other opex expenses,0.99
Aug 2022,LTP,Other opex expenses,0.92
Aug 2022,FSM,Other opex expenses,0.98
Aug 2022,GSM,Other opex expenses,0.84
Aug 2022,PPM,Other opex expenses,0.72
Aug 2022,FLM,Other opex expenses,1.05
Aug 2022,EGL,Total outlet expenses,3.27
Aug 2022,ITPL,Total outlet expenses,18.67
Aug 2022,RMZ,Total outlet expenses,0.01
Aug 2022,KOR,Total outlet expenses,11.01
Aug 2022,INB,Total outlet expenses,0.0
Aug 2022,DIV,Total outlet expenses,11.51
Aug 2022,IND,Total outlet expenses,14.01
Aug 2022,BAG,Total outlet expenses,0.08
Aug 2022,DLF,Total outlet expenses,0.0
Aug 2022,MAN,Total outlet expenses,7.08
Aug 2022,MTP,Total outlet expenses,3.74
Aug 2022,ETV,Total outlet expenses,0.0
Aug 2022,VIR,Total outlet expenses,9.99
Aug 2022,ARK,Total outlet expenses,12.03
Aug 2022,SIG,Total outlet expenses,8.55
Aug 2022,HSR,Total outlet expenses,16.39
Aug 2022,CVR,Total outlet expenses,3.89
Aug 2022,SJP,Total outlet expenses,0.41
Aug 2022,ORW,Total outlet expenses,13.47
Aug 2022,EST,Total outlet expenses,9.76
Aug 2022,ORE,Total outlet expenses,0.0
Aug 2022,AUR,Total outlet expenses,0.0
Aug 2022,JPN,Total outlet expenses,13.78
Aug 2022,JPC,Total outlet expenses,0.0
Aug 2022,PTP,Total outlet expenses,0.0
Aug 2022,SEC,Total outlet expenses,0.0
Aug 2022,SYH,Total outlet expenses,10.24
Aug 2022,ETF,Total outlet expenses,4.05
Aug 2022,GSC,Total outlet expenses,3.25
Aug 2022,PRI,Total outlet expenses,2.29
Aug 2022,ECN,Total outlet expenses,11.93
Aug 2022,RGA,Total outlet expenses,0.02
Aug 2022,MIL,Total outlet expenses,0.0
Aug 2022,KCK,Total outlet expenses,10.16
Aug 2022,BVG,Total outlet expenses,9.0
Aug 2022,CLA,Total outlet expenses,9.53
Aug 2022,CTS,Total outlet expenses,0.0
Aug 2022,VBP,Total outlet expenses,12.42
Aug 2022,ADM,Total outlet expenses,14.73
Aug 2022,SFC,Total outlet expenses,9.97
Aug 2022,SCK,Total outlet expenses,9.87
Aug 2022,SES,Total outlet expenses,7.33
Aug 2022,JIG,Total outlet expenses,10.56
Aug 2022,GCN,Total outlet expenses,12.05
Aug 2022,ANN,Total outlet expenses,10.21
Aug 2022,SKO,Total outlet expenses,11.31
Aug 2022,IHY,Total outlet expenses,13.46
Aug 2022,DCH,Total outlet expenses,4.5
Aug 2022,HAA,Total outlet expenses,12.31
Aug 2022,SCH,Total outlet expenses,13.95
Aug 2022,LTP,Total outlet expenses,11.38
Aug 2022,FSM,Total outlet expenses,10.7
Aug 2022,GSM,Total outlet expenses,8.62
Aug 2022,PPM,Total outlet expenses,9.69
Aug 2022,FLM,Total outlet expenses,13.42
Aug 2022,EGL,Outlet EBITDA,0.59
Aug 2022,ITPL,Outlet EBITDA,8.07
Aug 2022,RMZ,Outlet EBITDA,-0.01
Aug 2022,KOR,Outlet EBITDA,5.64
Aug 2022,INB,Outlet EBITDA,0.0
Aug 2022,DIV,Outlet EBITDA,5.98
Aug 2022,IND,Outlet EBITDA,5.7
Aug 2022,BAG,Outlet EBITDA,-0.08
Aug 2022,DLF,Outlet EBITDA,0.0
Aug 2022,MAN,Outlet EBITDA,3.31
Aug 2022,MTP,Outlet EBITDA,0.04
Aug 2022,ETV,Outlet EBITDA,0.0
Aug 2022,VIR,Outlet EBITDA,9.61
Aug 2022,ARK,Outlet EBITDA,5.16
Aug 2022,SIG,Outlet EBITDA,2.64
Aug 2022,HSR,Outlet EBITDA,11.69
Aug 2022,CVR,Outlet EBITDA,0.79
Aug 2022,SJP,Outlet EBITDA,-0.41
Aug 2022,ORW,Outlet EBITDA,2.08
Aug 2022,EST,Outlet EBITDA,5.2
Aug 2022,ORE,Outlet EBITDA,0.0
Aug 2022,AUR,Outlet EBITDA,0.0
Aug 2022,JPN,Outlet EBITDA,4.32
Aug 2022,JPC,Outlet EBITDA,0.0
Aug 2022,PTP,Outlet EBITDA,0.0
Aug 2022,SEC,Outlet EBITDA,0.0
Aug 2022,SYH,Outlet EBITDA,0.19
Aug 2022,ETF,Outlet EBITDA,2.11
Aug 2022,GSC,Outlet EBITDA,0.97
Aug 2022,PRI,Outlet EBITDA,-1.76
Aug 2022,ECN,Outlet EBITDA,5.33
Aug 2022,RGA,Outlet EBITDA,-0.02
Aug 2022,MIL,Outlet EBITDA,0.0
Aug 2022,KCK,Outlet EBITDA,1.72
Aug 2022,BVG,Outlet EBITDA,2.51
Aug 2022,CLA,Outlet EBITDA,-0.26
Aug 2022,CTS,Outlet EBITDA,0.0
Aug 2022,VBP,Outlet EBITDA,0.4
Aug 2022,ADM,Outlet EBITDA,4.43
Aug 2022,SFC,Outlet EBITDA,-0.02
Aug 2022,SCK,Outlet EBITDA,-0.36
Aug 2022,SES,Outlet EBITDA,-1.32
Aug 2022,JIG,Outlet EBITDA,-2.07
Aug 2022,GCN,Outlet EBITDA,-5.67
Aug 2022,ANN,Outlet EBITDA,-1.97
Aug 2022,SKO,Outlet EBITDA,-2.67
Aug 2022,IHY,Outlet EBITDA,5.3
Aug 2022,DCH,Outlet EBITDA,3.24
Aug 2022,HAA,Outlet EBITDA,-2.15
Aug 2022,SCH,Outlet EBITDA,7.53
Aug 2022,LTP,Outlet EBITDA,-0.83
Aug 2022,FSM,Outlet EBITDA,3.1
Aug 2022,GSM,Outlet EBITDA,-0.24
Aug 2022,PPM,Outlet EBITDA,2.32
Aug 2022,FLM,Outlet EBITDA,0.46
Sep 2022,EGL,Gross Sales,7.94
Sep 2022,ITPL,Gross Sales,48.8
Sep 2022,KOR,Gross Sales,28.66
Sep 2022,DIV,Gross Sales,20.64
Sep 2022,IND,Gross Sales,34.34
Sep 2022,MAN,Gross Sales,15.72
Sep 2022,MTP,Gross Sales,6.53
Sep 2022,VIR,Gross Sales,30.69
Sep 2022,ARK,Gross Sales,28.77
Sep 2022,SIG,Gross Sales,18.14
Sep 2022,HSR,Gross Sales,45.46
Sep 2022,CVR,Gross Sales,8.88
Sep 2022,ORW,Gross Sales,21.84
Sep 2022,EST,Gross Sales,22.61
Sep 2022,JPN,Gross Sales,30.02
Sep 2022,SYH,Gross Sales,25.41
Sep 2022,ETF,Gross Sales,12.99
Sep 2022,GSC,Gross Sales,5.65
Sep 2022,ECN,Gross Sales,20.28
Sep 2022,KCK,Gross Sales,21.37
Sep 2022,BVG,Gross Sales,18.87
Sep 2022,CLA,Gross Sales,17.03
Sep 2022,VBP,Gross Sales,20.89
Sep 2022,ADM,Gross Sales,33.34
Sep 2022,SFC,Gross Sales,20.54
Sep 2022,SCK,Gross Sales,18.79
Sep 2022,SES,Gross Sales,11.63
Sep 2022,JIG,Gross Sales,16.14
Sep 2022,GCN,Gross Sales,11.69
Sep 2022,ANN,Gross Sales,14.31
Sep 2022,SKO,Gross Sales,16.21
Sep 2022,IHY,Gross Sales,30.09
Sep 2022,DCH,Gross Sales,21.46
Sep 2022,HAA,Gross Sales,14.27
Sep 2022,SCH,Gross Sales,28.24
Sep 2022,LTP,Gross Sales,15.9
Sep 2022,FSM,Gross Sales,20.92
Sep 2022,GSM,Gross Sales,12.96
Sep 2022,PPM,Gross Sales,18.9
Sep 2022,FLM,Gross Sales,22.93
Sep 2022,FDN,Gross Sales,19.76
Sep 2022,DTK,Gross Sales,5.74
Sep 2022,EGL,GST,0.38
Sep 2022,ITPL,GST,0.94
Sep 2022,KOR,GST,0.31
Sep 2022,DIV,GST,0.28
Sep 2022,IND,GST,0.36
Sep 2022,BAG,GST,0.0
Sep 2022,DLF,GST,0.0
Sep 2022,MAN,GST,0.48
Sep 2022,MTP,GST,0.31
Sep 2022,ETV,GST,0.0
Sep 2022,VIR,GST,0.7
Sep 2022,ARK,GST,0.31
Sep 2022,SIG,GST,0.29
Sep 2022,HSR,GST,0.43
Sep 2022,CVR,GST,0.42
Sep 2022,SJP,GST,0.0
Sep 2022,ORW,GST,0.68
Sep 2022,EST,GST,0.23
Sep 2022,ORE,GST,0.0
Sep 2022,AUR,GST,0.0
Sep 2022,JPN,GST,0.39
Sep 2022,JPC,GST,0.0
Sep 2022,PTP,GST,0.0
Sep 2022,SEC,GST,0.0
Sep 2022,SYH,GST,0.32
Sep 2022,ETF,GST,0.62
Sep 2022,GSC,GST,0.27
Sep 2022,PRI,GST,0.0
Sep 2022,ECN,GST,0.31
Sep 2022,RGA,GST,0.0
Sep 2022,MIL,GST,0.0
Sep 2022,KCK,GST,0.0
Sep 2022,BVG,GST,0.31
Sep 2022,CLA,GST,0.02
Sep 2022,VBP,GST,0.28
Sep 2022,ADM,GST,0.23
Sep 2022,SFC,GST,0.05
Sep 2022,SCK,GST,0.0
Sep 2022,SES,GST,0.0
Sep 2022,JIG,GST,0.18
Sep 2022,GCN,GST,0.19
Sep 2022,ANN,GST,0.32
Sep 2022,SKO,GST,0.29
Sep 2022,IHY,GST,1.01
Sep 2022,DCH,GST,1.02
Sep 2022,HAA,GST,0.68
Sep 2022,SCH,GST,0.7
Sep 2022,LTP,GST,0.33
Sep 2022,FSM,GST,0.69
Sep 2022,GSM,GST,0.22
Sep 2022,PPM,GST,0.39
Sep 2022,FLM,GST,0.26
Sep 2022,FDN,GST,0.3
Sep 2022,DTK,GST,0.11
Sep 2022,EGL,Net Sales,7.56
Sep 2022,ITPL,Net Sales,47.86
Sep 2022,KOR,Net Sales,28.35
Sep 2022,DIV,Net Sales,20.36
Sep 2022,IND,Net Sales,33.98
Sep 2022,MAN,Net Sales,15.25
Sep 2022,MTP,Net Sales,6.22
Sep 2022,VIR,Net Sales,29.99
Sep 2022,ARK,Net Sales,28.46
Sep 2022,SIG,Net Sales,17.85
Sep 2022,HSR,Net Sales,45.03
Sep 2022,CVR,Net Sales,8.46
Sep 2022,ORW,Net Sales,21.16
Sep 2022,EST,Net Sales,22.38
Sep 2022,JPN,Net Sales,29.63
Sep 2022,SYH,Net Sales,25.09
Sep 2022,ETF,Net Sales,12.37
Sep 2022,GSC,Net Sales,5.38
Sep 2022,ECN,Net Sales,19.97
Sep 2022,KCK,Net Sales,21.36
Sep 2022,BVG,Net Sales,18.56
Sep 2022,CLA,Net Sales,17.01
Sep 2022,VBP,Net Sales,20.6
Sep 2022,ADM,Net Sales,33.11
Sep 2022,SFC,Net Sales,20.48
Sep 2022,SCK,Net Sales,18.79
Sep 2022,SES,Net Sales,11.63
Sep 2022,JIG,Net Sales,15.96
Sep 2022,GCN,Net Sales,11.49
Sep 2022,ANN,Net Sales,13.99
Sep 2022,SKO,Net Sales,15.92
Sep 2022,IHY,Net Sales,29.08
Sep 2022,DCH,Net Sales,20.44
Sep 2022,HAA,Net Sales,13.59
Sep 2022,SCH,Net Sales,27.55
Sep 2022,LTP,Net Sales,15.57
Sep 2022,FSM,Net Sales,20.24
Sep 2022,GSM,Net Sales,12.74
Sep 2022,PPM,Net Sales,18.51
Sep 2022,FLM,Net Sales,22.67
Sep 2022,FDN,Net Sales,19.47
Sep 2022,DTK,Net Sales,5.63
Sep 2022,EGL,COGS (food +packaging),2.48
Sep 2022,ITPL,COGS (food +packaging),19.14
Sep 2022,RMZ,COGS (food +packaging),0.0
Sep 2022,KOR,COGS (food +packaging),10.07
Sep 2022,INB,COGS (food +packaging),0.0
Sep 2022,DIV,COGS (food +packaging),7.48
Sep 2022,IND,COGS (food +packaging),12.41
Sep 2022,BAG,COGS (food +packaging),0.0
Sep 2022,DLF,COGS (food +packaging),0.0
Sep 2022,MAN,COGS (food +packaging),5.57
Sep 2022,MTP,COGS (food +packaging),2.09
Sep 2022,ETV,COGS (food +packaging),0.0
Sep 2022,VIR,COGS (food +packaging),11.35
Sep 2022,ARK,COGS (food +packaging),9.58
Sep 2022,SIG,COGS (food +packaging),6.12
Sep 2022,HSR,COGS (food +packaging),15.78
Sep 2022,CVR,COGS (food +packaging),2.65
Sep 2022,SJP,COGS (food +packaging),0.0
Sep 2022,ORW,COGS (food +packaging),7.42
Sep 2022,EST,COGS (food +packaging),7.47
Sep 2022,ORE,COGS (food +packaging),0.0
Sep 2022,AUR,COGS (food +packaging),0.0
Sep 2022,JPN,COGS (food +packaging),10.52
Sep 2022,JPC,COGS (food +packaging),0.0
Sep 2022,PTP,COGS (food +packaging),0.0
Sep 2022,SEC,COGS (food +packaging),0.0
Sep 2022,SYH,COGS (food +packaging),9.31
Sep 2022,ETF,COGS (food +packaging),3.68
Sep 2022,GSC,COGS (food +packaging),2.09
Sep 2022,PRI,COGS (food +packaging),0.26
Sep 2022,ECN,COGS (food +packaging),6.54
Sep 2022,RGA,COGS (food +packaging),0.0
Sep 2022,MIL,COGS (food +packaging),0.0
Sep 2022,KCK,COGS (food +packaging),7.9
Sep 2022,BVG,COGS (food +packaging),6.23
Sep 2022,CLA,COGS (food +packaging),6.78
Sep 2022,CTS,COGS (food +packaging),0.0
Sep 2022,VBP,COGS (food +packaging),7.74
Sep 2022,ADM,COGS (food +packaging),12.65
Sep 2022,SFC,COGS (food +packaging),7.91
Sep 2022,SCK,COGS (food +packaging),8.24
Sep 2022,SES,COGS (food +packaging),4.95
Sep 2022,JIG,COGS (food +packaging),6.56
Sep 2022,GCN,COGS (food +packaging),4.86
Sep 2022,ANN,COGS (food +packaging),5.5
Sep 2022,SKO,COGS (food +packaging),6.52
Sep 2022,IHY,COGS (food +packaging),11.22
Sep 2022,DCH,COGS (food +packaging),8.3
Sep 2022,HAA,COGS (food +packaging),4.97
Sep 2022,SCH,COGS (food +packaging),9.99
Sep 2022,LTP,COGS (food +packaging),6.57
Sep 2022,FSM,COGS (food +packaging),7.88
Sep 2022,GSM,COGS (food +packaging),5.18
Sep 2022,PPM,COGS (food +packaging),7.25
Sep 2022,FLM,COGS (food +packaging),9.41
Sep 2022,FDN,COGS (food +packaging),7.67
Sep 2022,DTK,COGS (food +packaging),1.91
Sep 2022,EGL,Gross margin,5.08
Sep 2022,ITPL,Gross margin,28.71
Sep 2022,RMZ,Gross margin,0.0
Sep 2022,KOR,Gross margin,18.29
Sep 2022,INB,Gross margin,0.0
Sep 2022,DIV,Gross margin,12.89
Sep 2022,IND,Gross margin,21.57
Sep 2022,BAG,Gross margin,0.0
Sep 2022,DLF,Gross margin,0.0
Sep 2022,MAN,Gross margin,9.68
Sep 2022,MTP,Gross margin,4.13
Sep 2022,ETV,Gross margin,0.0
Sep 2022,VIR,Gross margin,18.64
Sep 2022,ARK,Gross margin,18.88
Sep 2022,SIG,Gross margin,11.73
Sep 2022,HSR,Gross margin,29.25
Sep 2022,CVR,Gross margin,5.81
Sep 2022,SJP,Gross margin,0.0
Sep 2022,ORW,Gross margin,13.74
Sep 2022,EST,Gross margin,14.91
Sep 2022,ORE,Gross margin,0.0
Sep 2022,AUR,Gross margin,0.0
Sep 2022,JPN,Gross margin,19.11
Sep 2022,JPC,Gross margin,0.0
Sep 2022,PTP,Gross margin,0.0
Sep 2022,SEC,Gross margin,0.0
Sep 2022,SYH,Gross margin,15.78
Sep 2022,ETF,Gross margin,8.69
Sep 2022,GSC,Gross margin,3.29
Sep 2022,PRI,Gross margin,-0.26
Sep 2022,ECN,Gross margin,13.43
Sep 2022,RGA,Gross margin,0.0
Sep 2022,MIL,Gross margin,0.0
Sep 2022,KCK,Gross margin,13.46
Sep 2022,BVG,Gross margin,12.34
Sep 2022,CLA,Gross margin,10.24
Sep 2022,CTS,Gross margin,0.0
Sep 2022,VBP,Gross margin,12.87
Sep 2022,ADM,Gross margin,20.45
Sep 2022,SFC,Gross margin,12.58
Sep 2022,SCK,Gross margin,10.55
Sep 2022,SES,Gross margin,6.68
Sep 2022,JIG,Gross margin,9.39
Sep 2022,GCN,Gross margin,6.63
Sep 2022,ANN,Gross margin,8.48
Sep 2022,SKO,Gross margin,9.4
Sep 2022,IHY,Gross margin,17.87
Sep 2022,DCH,Gross margin,12.14
Sep 2022,HAA,Gross margin,8.62
Sep 2022,SCH,Gross margin,17.55
Sep 2022,LTP,Gross margin,8.99
Sep 2022,FSM,Gross margin,12.36
Sep 2022,GSM,Gross margin,7.56
Sep 2022,PPM,Gross margin,11.25
Sep 2022,FLM,Gross margin,13.26
Sep 2022,FDN,Gross margin,11.8
Sep 2022,DTK,Gross margin,3.72
Sep 2022,EGL,store Labor Cost,1.42
Sep 2022,ITPL,store Labor Cost,4.48
Sep 2022,RMZ,store Labor Cost,0.0
Sep 2022,KOR,store Labor Cost,3.01
Sep 2022,INB,store Labor Cost,0.0
Sep 2022,DIV,store Labor Cost,3.21
Sep 2022,IND,store Labor Cost,3.72
Sep 2022,BAG,store Labor Cost,0.0
Sep 2022,DLF,store Labor Cost,0.0
Sep 2022,MAN,store Labor Cost,2.29
Sep 2022,MTP,store Labor Cost,1.35
Sep 2022,ETV,store Labor Cost,0.0
Sep 2022,VIR,store Labor Cost,2.68
Sep 2022,ARK,store Labor Cost,2.52
Sep 2022,SIG,store Labor Cost,1.95
Sep 2022,HSR,store Labor Cost,3.47
Sep 2022,CVR,store Labor Cost,1.81
Sep 2022,SJP,store Labor Cost,0.0
Sep 2022,ORW,store Labor Cost,2.41
Sep 2022,EST,store Labor Cost,2.53
Sep 2022,ORE,store Labor Cost,0.0
Sep 2022,AUR,store Labor Cost,0.0
Sep 2022,JPN,store Labor Cost,3.81
Sep 2022,JPC,store Labor Cost,0.0
Sep 2022,PTP,store Labor Cost,0.0
Sep 2022,SEC,store Labor Cost,0.0
Sep 2022,SYH,store Labor Cost,3.74
Sep 2022,ETF,store Labor Cost,2.16
Sep 2022,GSC,store Labor Cost,2.05
Sep 2022,PRI,store Labor Cost,0.06
Sep 2022,ECN,store Labor Cost,2.49
Sep 2022,RGA,store Labor Cost,0.0
Sep 2022,MIL,store Labor Cost,0.0
Sep 2022,KCK,store Labor Cost,2.71
Sep 2022,BVG,store Labor Cost,2.93
Sep 2022,CLA,store Labor Cost,2.74
Sep 2022,VBP,store Labor Cost,2.93
Sep 2022,ADM,store Labor Cost,3.57
Sep 2022,SFC,store Labor Cost,2.08
Sep 2022,SCK,store Labor Cost,2.52
Sep 2022,SES,store Labor Cost,1.94
Sep 2022,JIG,store Labor Cost,2.88
Sep 2022,GCN,store Labor Cost,2.41
Sep 2022,ANN,store Labor Cost,2.86
Sep 2022,SKO,store Labor Cost,2.45
Sep 2022,IHY,store Labor Cost,3.11
Sep 2022,DCH,store Labor Cost,1.68
Sep 2022,HAA,store Labor Cost,3.18
Sep 2022,SCH,store Labor Cost,2.86
Sep 2022,LTP,store Labor Cost,2.17
Sep 2022,FSM,store Labor Cost,2.59
Sep 2022,GSM,store Labor Cost,2.23
Sep 2022,PPM,store Labor Cost,2.46
Sep 2022,FLM,store Labor Cost,3.32
Sep 2022,FDN,store Labor Cost,2.57
Sep 2022,DTK,store Labor Cost,2.17
Sep 2022,EGL,Utility Cost,0.53
Sep 2022,ITPL,Utility Cost,1.25
Sep 2022,RMZ,Utility Cost,0.0
Sep 2022,KOR,Utility Cost,1.12
Sep 2022,INB,Utility Cost,0.0
Sep 2022,DIV,Utility Cost,1.51
Sep 2022,IND,Utility Cost,1.45
Sep 2022,BAG,Utility Cost,0.0
Sep 2022,DLF,Utility Cost,0.0
Sep 2022,MAN,Utility Cost,0.77
Sep 2022,MTP,Utility Cost,0.66
Sep 2022,ETV,Utility Cost,0.0
Sep 2022,VIR,Utility Cost,1.35
Sep 2022,ARK,Utility Cost,1.76
Sep 2022,SIG,Utility Cost,1.14
Sep 2022,HSR,Utility Cost,1.76
Sep 2022,CVR,Utility Cost,0.84
Sep 2022,SJP,Utility Cost,0.12
Sep 2022,ORW,Utility Cost,1.17
Sep 2022,EST,Utility Cost,1.38
